Centralia_C01	Centralia_C02	Centralia_C03	Centralia_C04	Centralia_C05	Centralia_C06	Centralia_C07	Centralia_C08	Centralia_C09	Centralia_C10	Centralia_C11	Centralia_C12	Centralia_C13	Centralia_C14	Centralia_C15	Centralia_C16	Centralia_C17	Centralia_C18
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;Other	3.18E-05	0	1.82E-05	0	4.54E-06	4.54E-06	9.08E-06	0	4.54E-06	9.08E-06	0	9.08E-06	1.82E-05	4.54E-06	0	9.08E-06	0	3.63E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__	9.08E-06	4.54E-05	3.18E-05	0	1.36E-05	4.54E-06	0	9.08E-06	2.27E-05	0	0	4.54E-06	4.54E-05	1.36E-05	0	1.36E-05	1.36E-05	3.18E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae	0.000317811	0.000122584	0.000136205	1.36E-05	8.17E-05	2.27E-05	3.63E-05	3.18E-05	9.99E-05	9.53E-05	0	4.09E-05	0.00029057	5.90E-05	9.53E-05	4.54E-05	3.63E-05	0.000136205
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	0.001048775	0.001266702	0.00059022	8.63E-05	0.00061292	0.000118044	8.63E-05	0.000131664	0.000531198	0.000108964	7.26E-05	0.000131664	0.008017906	0.000276949	0.000276949	0.000245168	0.000104423	0.000721884
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;Other	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	0.000108964	0.001539111	0.000195226	4.54E-06	0.000113504	4.54E-06	1.82E-05	9.08E-06	9.53E-05	4.54E-05	4.54E-06	6.81E-05	6.36E-05	9.08E-05	4.09E-05	8.17E-05	1.82E-05	0.000281489
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	2.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__	0	0	0	0	4.54E-06	0	2.27E-05	4.54E-06	0	0	1.36E-05	0	4.09E-05	0	0	4.54E-06	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	5.45E-05	0.000122584	8.17E-05	0	1.36E-05	9.08E-06	1.36E-05	0	2.27E-05	2.72E-05	9.08E-06	1.36E-05	0	4.54E-06	2.72E-05	0	0	6.81E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other	0	4.54E-06	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	8.17E-05	0.000136205	4.09E-05	3.63E-05	8.17E-05	2.27E-05	0.000208847	9.08E-06	7.72E-05	5.45E-05	2.72E-05	2.27E-05	8.17E-05	4.54E-06	0	9.08E-06	0.000136205	7.26E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.001180439	0.000503957	0.00031327	0.000522117	0.000199767	9.53E-05	0.002478922	0.002124791	0.000276949	9.53E-05	0.000108964	0.000122584	0.000490336	0.000186146	0.000276949	0.000127124	0.000771826	0.000553898
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__RCP1-48;f__	0	9.08E-06	0	0	0	0	0	4.54E-06	0	0	0	0	0	2.27E-05	0	1.82E-05	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__	0	2.72E-05	0	0	2.72E-05	0	0	0	0	0	0	0	4.09E-05	4.54E-06	0	9.08E-06	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__Thiohalorhabdaceae	2.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;Other	1.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	0.003205346	0.002796733	0.001979506	0.000376833	0.001620834	0.00089895	0.000440395	0.004608253	0.001239461	0.00060384	0.000340511	0.000440395	0.004022574	0.00088987	0.001007913	0.000640161	0.001993126	0.002074849
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	4.54E-06	4.99E-05	9.08E-06	0	4.54E-06	0	0	1.36E-05	9.08E-06	9.08E-06	0	0	1.36E-05	0	0	0	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	9.08E-06	0	0	0	0	2.27E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	0.025397604	0.031104573	0.021479454	0.021148023	0.030423551	0.024712041	0.01474641	0.013770277	0.010664814	0.002283696	0.02437607	0.00302374	0.009198346	0.004285902	0.005970298	0.010787398	0.013211839	0.028630191
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.006306269	0.002043068	0.00181152	0.001253082	0.000681023	0.002637828	0.006129204	0.001180439	0.003695683	0.007582052	0.005788692	0.002774032	0.002542484	0.001375666	0.003831887	0.003255288	0.00420418	0.003368792
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales];f__[Marinicellaceae]	0	2.72E-05	0	0	9.08E-06	4.54E-06	9.08E-06	4.54E-06	2.27E-05	1.36E-05	0	9.08E-06	7.72E-05	9.08E-06	2.27E-05	4.99E-05	4.54E-06	3.18E-05
k__Bacteria;p__Proteobacteria;c__TA18;o__CV90;f__	1.82E-05	4.54E-06	4.54E-06	0	0	0	9.08E-06	7.26E-05	0	1.82E-05	0	0	2.72E-05	1.36E-05	0	9.08E-06	0.000136205	0
k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__	3.18E-05	9.08E-06	2.72E-05	4.99E-05	2.72E-05	2.72E-05	1.36E-05	0.000186146	1.82E-05	0	0.000104423	0	3.18E-05	7.72E-05	4.54E-06	9.08E-06	0.000249708	0.000127124
k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0
k__Bacteria;p__SAR406;c__AB16;o__ZA3648c;f__5bav_B4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0
k__Bacteria;p__SBR1093;c__;o__;f__	0	0	7.26E-05	0	4.54E-06	0.000190686	0	0	0	0.000399533	2.72E-05	5.45E-05	0.006233627	0.002660528	0.004862502	0.002851215	0	0
k__Bacteria;p__SC4;c__;o__;f__	3.18E-05	0	9.08E-06	0	9.08E-06	0	0	4.54E-06	2.27E-05	1.36E-05	0	0	9.08E-06	2.27E-05	0	9.08E-06	0	2.27E-05
k__Bacteria;p__SR1;c__;o__;f__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Spirochaetes;c__GN05;o__;f__	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080;f__	4.54E-06	0	0	0	4.54E-06	0	0	0	0	1.82E-05	0	0	1.36E-05	0	1.36E-05	4.54E-06	0	1.36E-05
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__M2PT2-76;f__	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	3.63E-05
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae	0	0	0	0	0	0	3.18E-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	0.000503957	0.00029511	0.000544818	0.00330069	0.000717344	0.000667402	0.001116877	0.00059476	0.000213387	0.000154365	0.000363212	6.81E-05	0.000276949	4.09E-05	0.000676482	0.000131664	0.000399533	0.000227008
k__Bacteria;p__Spirochaetes;c__[Brevinematae];o__[Brevinematales];f__	0	3.63E-05	4.09E-05	0	0	0	9.08E-06	0	4.54E-06	0	0	4.54E-06	0	0	9.08E-06	3.18E-05	9.08E-06	9.08E-06
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae	3.63E-05	4.54E-06	2.27E-05	1.82E-05	3.18E-05	9.08E-06	0	0.000199767	7.26E-05	1.82E-05	4.54E-06	0	4.54E-05	9.08E-06	3.63E-05	9.08E-06	4.99E-05	0
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Sediment-4	2.27E-05	2.27E-05	1.36E-05	0	2.72E-05	9.08E-06	0	0	2.27E-05	0	0	0	9.08E-06	1.36E-05	1.36E-05	9.08E-06	0	2.72E-05
k__Bacteria;p__TM6;c__SBRH58;o__;f__	0	9.08E-06	0.001557272	7.72E-05	0.000199767	7.26E-05	0.001729797	9.53E-05	4.54E-06	0	0.000363212	6.36E-05	2.72E-05	9.08E-06	1.36E-05	0	0.000108964	2.72E-05
k__Bacteria;p__TM6;c__SJA-4;o__;f__	0.005257495	0.000581139	0.005602546	0.001757038	0.004794399	0.003668442	0.008562724	0.003291609	0.00060838	9.08E-05	0.001738878	0.000435854	0.000735504	0.000408614	0.001952265	0.003368792	0.001330264	0.002542484
k__Bacteria;p__TM6;c__SJA-4;o__S1198;f__	3.18E-05	0	0	4.54E-05	4.99E-05	0	4.09E-05	1.82E-05	0	0	0	4.54E-06	0	0	0	0	4.54E-06	4.09E-05
k__Bacteria;p__TM6;c__SJA-4;o__YJF2-48;f__	0	0	0	9.08E-06	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__TM7;c__SC3;o__;f__	6.36E-05	0.000272409	0.000249708	0.000186146	0.000213387	0.000272409	0.000163445	9.08E-05	0	2.72E-05	7.72E-05	0	8.17E-05	5.90E-05	4.09E-05	4.09E-05	0.000249708	0.000376833
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	0	2.72E-05	0	0	4.54E-06	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	4.54E-06	0	0	0	0
k__Bacteria;p__Verrucomicrobia;Other;Other;Other	1.36E-05	0	9.08E-06	0	0	0	4.54E-06	4.99E-05	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Verrucomicrobia;c__;o__;f__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;Other;Other	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__	4.54E-05	3.18E-05	4.54E-06	0	0	0	1.82E-05	2.72E-05	4.54E-06	1.82E-05	0	1.36E-05	3.63E-05	0	4.54E-06	2.27E-05	1.82E-05	1.82E-05
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	0.002515244	0.001775199	0.002619667	0.001875082	0.002061228	0.005166692	0.003627581	0.002683229	0.000780906	0.000481256	0.003377872	0.001970425	0.002242835	0.001970425	0.002478922	0.003087303	0.002755872	0.002024907
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae	0	0	0	0	0	0	0	2.27E-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae]	2.27E-05	2.27E-05	0.000177066	4.09E-05	3.63E-05	2.72E-05	9.08E-06	7.72E-05	0	9.08E-06	0	0	3.63E-05	0	1.82E-05	0	0.000163445	1.82E-05
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__	0	0	9.08E-06	0	0	0	0	2.72E-05	4.54E-06	0	0	0	0	0	0	0	1.82E-05	0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__R76-B128;f__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__	5.45E-05	1.36E-05	0	0	1.82E-05	0	0	3.18E-05	4.54E-06	4.54E-06	0	0	1.36E-05	0	4.54E-06	0	1.36E-05	4.54E-06
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__RFP12	0	0	4.54E-06	0	0	4.54E-06	0	0	0	4.54E-06	0	0	0	1.82E-05	0	0	0	4.54E-06
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.000363212	0.000335971	0.000204307	0.000104423	0.000172526	0.000326891	6.36E-05	0.001071476	0.000127124	0.000118044	0.000167986	4.09E-05	0.000408614	0.000145285	0.000140745	9.53E-05	0.001225841	0.000367752
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__	0.000662862	0.000390453	0.000540278	0.000558439	0.000335971	0.000980673	0.000118044	9.08E-06	0	1.36E-05	0.000503957	7.72E-05	0	0	2.27E-05	7.72E-05	0.000172526	0.000463095
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__LD19	0	4.54E-06	0	0	0	0	0	3.18E-05	0	1.36E-05	0	0	0	0	0	0	9.08E-06	0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__Methylacidiphilaceae	0	0	0	0	0	0	0	0	0	3.18E-05	0	4.54E-06	0	0.000317811	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__S-BQ2-57;f__	0.001266702	0.001593593	0.006796606	0.00059476	0.003096383	0.00179336	0.000744585	0.001398366	5.45E-05	4.09E-05	3.63E-05	1.36E-05	0.000190686	8.17E-05	2.72E-05	0.000108964	0.002292776	0.000690103
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__;f__	0	2.27E-05	0	0	0	0	0	0	0	0	9.08E-06	0	2.72E-05	0	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];Other	0.000631081	0.000826307	0.001007913	0.00241536	0.00089895	0.000671942	0.002170192	0.000776366	0.000245168	0.000186146	0.000513037	0.00029511	0.000535738	0.000199767	0.00090803	0.003228047	0.001593593	0.000989753
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__	0.009892989	0.008512783	0.01444222	0.009048521	0.01083734	0.006687642	0.010928143	0.027141022	0.004113377	0.002270075	0.010110916	0.0024199	0.011159691	0.003436894	0.005897656	0.008635367	0.030423551	0.011291355
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515	0.026396437	0.024525895	0.018741743	0.017475041	0.014537563	0.002497083	0.012548977	0.023713208	0.008698929	0.005870415	0.01174083	0.005861335	0.01596771	0.007568431	0.008217673	0.011109749	0.057478309	0.018314968
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517	0.002942018	0.002206513	0.001702557	0.001007913	0.001875082	0.001180439	0.00271047	0.002551565	0.001003373	0.00059022	0.001030614	0.000508497	0.002238294	0.00118952	0.001634454	0.004027114	0.004458428	0.002197433
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35	0.001471009	0.00149371	0.000635621	0.000154365	0.000767285	0.000140745	0.000217927	0.001725257	0.000712804	0.000417694	0.000177066	0.00029057	0.001634454	0.000458555	0.000476716	0.000394993	0.000540278	0.001298483
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B	2.72E-05	2.72E-05	9.08E-06	0.000108964	2.72E-05	9.08E-06	6.81E-05	0.000240628	0	0	0	0	3.63E-05	4.54E-06	9.08E-06	4.09E-05	0.000204307	3.63E-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__[Pedosphaeraceae]	0.004889742	0.002456222	0.007386825	0.006079262	0.013475168	0.009538857	0.012094962	0.001303023	0.000118044	0.000140745	0.00811779	0.002002207	0.000195226	0.005561685	0.00180244	0.02167014	0.001607213	0.01143664
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__auto67_4W	0.009566098	0.011164231	0.025706334	0.009298229	0.013429766	0.005234794	0.015223126	0.00992023	0.00060384	0.014006365	0.019041393	0.001230381	0.00120314	0.00390907	0.013407065	0.00480348	0.007509409	0.004662735
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	0.00691011	0.014051767	0.00512129	0.014664687	0.005230254	0.002424441	0.002260995	0.013706715	0.00151187	0.000758205	0.006982752	0.000553898	0.002651448	0.007927103	0.006474255	0.042681958	0.063466768	0.034523307
k__Bacteria;p__WPS-2;c__;o__;f__	0.002783112	0.003672982	0.003205346	0.005548064	0.004004413	0.001843301	0.013121036	1.82E-05	0.027794803	0.007618373	0.012122203	0.002465302	0.000227008	0.004245041	0.001461929	0.002510703	5.45E-05	0.003178106
k__Bacteria;p__WS1;c__;o__;f__	0	1.82E-05	4.09E-05	0	2.27E-05	0	9.08E-06	0	3.18E-05	0	4.54E-06	1.36E-05	4.99E-05	1.82E-05	9.08E-06	0	0	2.27E-05
k__Bacteria;p__WS2;c__SHA-109;o__;f__	1.36E-05	0	0	0	9.08E-06	0	0	1.36E-05	0	0	0	0	1.36E-05	1.36E-05	0	0	0	4.54E-06
k__Bacteria;p__WS3;c__PRR-12;Other;Other	9.08E-06	0	0	0	4.54E-06	0	0	0	4.54E-06	9.08E-06	0	0	1.82E-05	0	0	4.54E-06	0	1.82E-05
k__Bacteria;p__WS3;c__PRR-12;o__;f__	0.000118044	0.000104423	4.54E-05	1.82E-05	4.54E-05	0	9.08E-06	3.63E-05	4.54E-05	2.72E-05	9.08E-06	1.82E-05	5.45E-05	3.18E-05	2.27E-05	2.72E-05	1.36E-05	5.45E-05
k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__	0.000572059	0.000749125	0.000158905	1.36E-05	0.000476716	4.09E-05	4.09E-05	0.000712804	0.00030419	0.000104423	4.09E-05	9.53E-05	0.000385913	0.000186146	0.00029965	0.000163445	0.000276949	0.000440395
k__Bacteria;p__WS3;c__PRR-12;o__PBS-III-9;f__	2.72E-05	2.27E-05	4.54E-06	4.54E-06	4.09E-05	4.54E-06	0	0	9.08E-06	9.08E-06	9.08E-06	0	1.82E-05	0	0	4.54E-06	4.54E-06	4.54E-06
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;Other	2.72E-05	0	0	0	9.08E-06	0	0	1.82E-05	4.54E-06	0	0	0	0	0	0	0	5.45E-05	2.72E-05
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__	0.001875082	0.00119406	0.000681023	0.000140745	0.000708264	9.53E-05	0.000113504	0.004095216	0.000635621	0.000372292	0.000167986	0.000154365	0.000762745	0.000476716	0.000390453	0.000454015	0.004640034	0.001271242
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106	0.000104423	0.000222467	7.72E-05	1.82E-05	0.000108964	2.72E-05	4.54E-05	4.09E-05	6.36E-05	0.000136205	4.54E-06	5.45E-05	0.000122584	8.63E-05	3.63E-05	3.63E-05	0.000136205	0.000213387
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__PRR-10	0.001275782	0.000758205	0.000490336	0.000108964	0.000426774	1.82E-05	0.000149825	0.004476589	0.000404073	0.000322351	8.63E-05	0.000108964	0.000812687	0.000236088	0.000249708	0.000236088	0.006447014	0.000640161
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11;f__	9.08E-06	0	9.08E-06	9.08E-06	1.82E-05	4.54E-06	0	4.54E-05	3.63E-05	4.54E-06	0	0	9.08E-06	0	9.08E-06	0	9.08E-06	5.45E-05
k__Bacteria;p__WS4;c__;o__;f__	0.000276949	0.000404073	0.000104423	3.63E-05	9.53E-05	0	1.36E-05	4.54E-06	6.36E-05	5.45E-05	1.36E-05	2.72E-05	0.00028603	4.09E-05	8.17E-05	7.72E-05	1.36E-05	0.000222467
k__Bacteria;p__WS5;c__;o__;f__	9.08E-06	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	4.54E-06	9.08E-06	0	0
k__Bacteria;p__WWE1;c__[Cloacamonae];o__[Cloacamonales];f__SHA-116	0.000104423	6.81E-05	1.36E-05	0	8.17E-05	0	0	1.36E-05	1.82E-05	1.82E-05	0	4.54E-06	4.99E-05	1.36E-05	1.82E-05	3.18E-05	2.72E-05	8.17E-05
k__Bacteria;p__[Caldithrix];c__KSB1;o__Ucn15732;f__	2.72E-05	0	0	0	1.36E-05	4.54E-06	4.54E-06	0	0	4.54E-06	0	0	4.09E-05	0	0	0	4.54E-06	1.36E-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	0	9.08E-06	2.72E-05	0	0	0	0	0	2.27E-05	9.08E-06	0	4.54E-06	1.82E-05	2.27E-05	0	1.36E-05	0	4.54E-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0.001843301	0	0	0	0	0
