Centralia_C01	Centralia_C02	Centralia_C03	Centralia_C04	Centralia_C05	Centralia_C06	Centralia_C07	Centralia_C08	Centralia_C09	Centralia_C10	Centralia_C11	Centralia_C12	Centralia_C13	Centralia_C14	Centralia_C15	Centralia_C16	Centralia_C17	Centralia_C18
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Arthrospira	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	4.54E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis	0	3.18E-05	4.09E-05	4.54E-05	0	2.72E-05	4.09E-05	3.18E-05	9.08E-06	0	4.99E-05	1.36E-05	3.18E-05	3.63E-05	2.72E-05	2.27E-05	9.08E-06	4.09E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0	0	0	0	4.54E-06	0	9.08E-06	0	0	0	4.54E-06	0	0	0	0	0	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	4.09E-05	0	0	0	9.08E-06	0	1.36E-05	0	0	9.08E-06	0	4.54E-06	0	4.54E-06	9.08E-06	0	1.36E-05	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	0.000195226	6.81E-05	2.27E-05	0	9.08E-05	2.72E-05	1.82E-05	1.82E-05	4.99E-05	3.18E-05	0	2.72E-05	4.54E-05	2.72E-05	1.82E-05	2.27E-05	2.72E-05	5.45E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.001184979	0.00061292	0.000531198	0.000640161	0.000413154	0.001471009	0.000245168	0.000322351	0.000122584	0.000186146	0.001257622	0.000172526	0.000231548	0.000390453	0.000240628	0.000394993	0.000749125	0.00059476
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__	0.004154238	0.005538984	0.014628366	0.012149444	0.009915689	0.015563637	0.019173057	0.006519657	0.000535738	0.000490336	0.015132323	0.001679856	0.001135038	0.001884163	0.001993126	0.00330523	0.010601252	0.009675061
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;Other;Other	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other	0.000317811	0.000708264	0.001053315	0.000372292	0.000231548	0.000622001	0.00029511	0.000372292	0.004558311	0.000585679	0.001847841	0.004585552	0.00662408	0.001425607	0.010179018	0.000231548	0.000354132	0.000177066
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	0.000762745	0.000826307	0.001729797	0.00029965	0.000440395	0.000694643	0.000231548	0.006129204	0.000381373	0.000503957	0.001743418	0.005166692	0.00149371	0.009379952	0.010601252	0.000426774	0.003110003	0.000572059
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;Other	0	2.72E-05	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	2.27E-05	0	9.08E-06	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	0	0	9.08E-05	0	0	0	0	0	0	4.54E-06	7.26E-05	0.000644701	5.45E-05	0.001293943	0.001775199	4.54E-06	2.72E-05	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;Other	2.27E-05	4.99E-05	2.72E-05	4.54E-06	0.000140745	0.000145285	7.26E-05	3.18E-05	0.001157738	0.00029965	0.000435854	0.000826307	4.54E-05	0.000317811	0.000240628	2.27E-05	0.000136205	1.82E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__	5.45E-05	8.17E-05	0.000676482	0.000108964	0.001312104	7.26E-05	0.000263329	0.000236088	0.006801146	0.000880789	0.00029965	0.000662862	0.001107797	0.000154365	0.000258789	4.99E-05	0.000503957	9.08E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Beijerinckia	0	0	0	9.08E-06	4.54E-06	1.82E-05	0	0	0	0	9.08E-06	0	0	0	4.54E-06	0	1.82E-05	9.08E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Chelatococcus	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methyloferula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;Other	0.000345051	0.000671942	0.000376833	0.002483463	0.004385786	0.002592426	0.003191726	0.001961345	6.36E-05	1.36E-05	0.004730837	0.000276949	4.09E-05	0.000231548	0.000231548	0.001303023	0.003441434	0.001303023
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.010623953	0.01142756	0.008762491	0.010574011	0.008639907	0.024262566	0.007436767	0.006151904	0.000485796	0.000158905	0.013638613	0.001407447	0.000394993	0.002869375	0.001825141	0.007000913	0.013379824	0.01173175
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia	4.54E-06	9.08E-06	2.72E-05	1.36E-05	3.18E-05	2.27E-05	4.09E-05	0	1.36E-05	0	2.27E-05	0	0	0	0	3.18E-05	9.08E-06	2.27E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas	0	0	1.82E-05	0	9.08E-06	0	0	0.000113504	9.08E-06	4.54E-06	9.08E-06	0	9.08E-05	0	0	0	0.000167986	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea	4.54E-06	9.08E-06	0	6.36E-05	0	2.27E-05	0	4.09E-05	0	0	0	0	0	0	0	9.08E-06	0.000131664	1.82E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	0.001221301	0.001066935	0.000817227	0.002233754	0.001629914	0.004340384	0.003078222	0.000930731	1.82E-05	2.27E-05	0.005443641	0.000354132	3.63E-05	0.000426774	0.000358672	0.00391361	0.002247375	0.00120314
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;Other	3.63E-05	0	1.36E-05	4.54E-06	9.08E-06	9.08E-06	9.08E-06	0	0	0	0	0	0	0	0	1.36E-05	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;Other	9.08E-05	9.99E-05	0.000276949	0.00060384	0.000163445	0.000404073	7.26E-05	0.000345051	2.72E-05	2.27E-05	0.000108964	0.000208847	0.000122584	4.99E-05	0.000172526	0.00088987	0.000413154	0.000213387
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__	0.000444935	0.000671942	0.000381373	0.000526657	0.000231548	0.001221301	0.000186146	0.005643407	0.000163445	0.000104423	5.45E-05	0.000331431	0.007777278	0.000717344	0.000808147	0.002465302	0.0048171	0.000444935
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	0.000149825	0.000172526	0.000231548	0.000167986	0.000281489	0.000276949	0.000567519	0.000758205	3.18E-05	3.63E-05	0.000167986	1.82E-05	0.000181606	6.81E-05	6.36E-05	9.08E-05	0.000508497	0.000217927
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.000358672	0.00029057	0.000381373	3.18E-05	0.000326891	0.000190686	0.000108964	0.001956805	8.63E-05	7.26E-05	0.000113504	2.72E-05	0.000649242	3.63E-05	0.000104423	0.00120314	0.001366585	0.000149825
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Parvibaculum	4.54E-06	0	3.18E-05	1.36E-05	0	0	4.54E-06	4.09E-05	0	0	0	0	0	3.18E-05	0	9.53E-05	6.36E-05	2.27E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium	0.000272409	0.000177066	0.000217927	4.99E-05	0.000154365	2.72E-05	4.54E-06	0.002733171	6.36E-05	1.82E-05	1.82E-05	8.63E-05	0.000404073	0.000118044	7.72E-05	0.001539111	0.002043068	0.000118044
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	0.006524197	0.006515116	0.016122076	0.024021938	0.015731623	0.031939961	0.011014406	0.019994824	0.000726424	0.001439228	0.019409145	0.01565444	0.003200806	0.006138284	0.011595545	0.012912189	0.019586211	0.012290188
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	1.36E-05	3.63E-05	0	0	2.27E-05	0	4.54E-06	9.08E-06	2.27E-05	0	0	1.82E-05	2.27E-05	0	2.72E-05	1.36E-05	0	1.82E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	4.09E-05	7.26E-05	3.63E-05	2.72E-05	6.36E-05	0.000199767	9.08E-06	2.72E-05	4.99E-05	0.000149825	0.000417694	2.27E-05	6.36E-05	6.81E-05	0.000172526	6.36E-05	0.000249708	4.54E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;Other	0.000422234	0.000812687	0.00031327	0.000227008	3.18E-05	0.000653782	0.000186146	8.17E-05	6.36E-05	3.18E-05	0.000939811	0.001897783	0.000118044	0.001298483	0.001847841	0.000118044	8.17E-05	0.00028603
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__	0.000717344	0.002142951	0.004485669	0.001856922	0.00752303	0.005162151	0.002224674	0.000404073	0.002533404	0.001230381	0.005030487	0.013629533	0.000154365	0.011023486	0.055757592	0.000204307	0.000490336	0.004186019
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylopila	4.54E-06	4.54E-06	0	0	0	9.08E-06	0	1.36E-05	9.08E-06	0	0	0	0	0	0	1.36E-05	1.36E-05	4.54E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylosinus	0	2.27E-05	2.27E-05	0	4.54E-06	4.54E-06	0	9.08E-06	0.00029511	8.63E-05	0.000172526	0.000431314	4.09E-05	0.000149825	0.000812687	1.82E-05	4.99E-05	4.54E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Pleomorphomonas	0	9.08E-06	4.54E-06	0	0	4.54E-06	2.27E-05	2.72E-05	0	0	4.54E-05	2.27E-05	0	0	0	4.54E-06	0	9.08E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;Other	0	0	9.08E-06	0	9.08E-06	0	4.54E-06	1.36E-05	0	0	4.54E-06	3.18E-05	0	1.82E-05	5.45E-05	4.54E-06	8.63E-05	3.18E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	8.63E-05	0	4.99E-05	9.08E-06	4.99E-05	0	0	0.000104423	3.18E-05	1.36E-05	2.27E-05	9.08E-06	4.99E-05	4.54E-06	4.54E-06	4.54E-06	0.000158905	9.08E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium	7.72E-05	4.99E-05	2.27E-05	0	4.54E-06	9.08E-06	5.90E-05	0.000249708	0	0	7.26E-05	1.36E-05	0.000113504	1.36E-05	0.000118044	0	0.000617461	4.54E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium	0	0	4.54E-06	0	0	0	1.36E-05	4.54E-05	0	0	0	0	4.54E-06	0	0	0	0.000322351	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;Other	7.72E-05	0	0	0	0	0	9.08E-06	8.63E-05	0	1.36E-05	0	0	3.18E-05	4.54E-06	1.36E-05	0	9.08E-05	4.54E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	2.27E-05	2.27E-05	2.27E-05	4.54E-06	0	4.54E-06	1.36E-05	5.45E-05	1.36E-05	4.54E-06	4.54E-06	0	4.09E-05	9.08E-06	2.72E-05	2.27E-05	4.99E-05	9.08E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	4.99E-05	0.000113504	3.18E-05	1.36E-05	2.72E-05	0.000113504	5.45E-05	0.000281489	8.63E-05	1.82E-05	2.72E-05	6.36E-05	0.000158905	5.45E-05	4.99E-05	3.63E-05	0.000431314	4.54E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Kaistia	0	0	9.08E-06	0	0	0	0	1.36E-05	0	0	4.54E-06	9.08E-06	0	1.36E-05	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	3.18E-05	9.08E-06	4.09E-05	3.63E-05	9.08E-06	7.26E-05	1.36E-05	0.000417694	2.27E-05	1.82E-05	9.53E-05	2.27E-05	4.54E-06	2.27E-05	0.000118044	5.45E-05	0.00119406	2.27E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;Other	0	0	0	0	0	0	0	6.81E-05	0	0	0	0	0	9.08E-06	0	0	1.82E-05	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__Afifella	5.45E-05	6.81E-05	1.36E-05	4.54E-06	1.36E-05	0	0	0.000381373	5.45E-05	0	4.54E-06	9.08E-06	8.17E-05	2.27E-05	1.82E-05	3.63E-05	0.000113504	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;Other	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__	0	0	0	0	0	0	4.54E-06	7.72E-05	0	0	0	0	0	0	0	1.36E-05	5.90E-05	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Blastochloris	0	0	0	0	0	0	0	4.54E-06	1.36E-05	0	0	0	0	4.54E-06	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Labrys	0.000158905	6.36E-05	2.27E-05	1.82E-05	1.82E-05	0.000154365	3.63E-05	0.000163445	0	9.08E-06	4.54E-05	9.08E-06	9.08E-06	9.08E-06	0	0	0.001026074	7.26E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__	0.000867169	0.000690103	0.000522117	0.000108964	0.00028603	0.000989753	0.000113504	0.002606047	0.000367752	0.000204307	9.53E-05	0.000145285	0.001747958	0.000186146	0.000172526	0.000258789	0.000867169	0.000658322
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other	1.36E-05	3.18E-05	1.36E-05	0	0	9.08E-06	0	1.82E-05	0	1.82E-05	0	0	1.36E-05	0	1.82E-05	0	9.08E-06	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__	0	4.54E-06	1.82E-05	4.54E-06	0	9.08E-06	1.36E-05	4.09E-05	9.08E-06	0	0	2.27E-05	3.18E-05	4.54E-06	1.82E-05	9.08E-06	5.45E-05	9.08E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus	0	0	4.54E-06	0	0	0	0	5.45E-05	0	0	0	0	0	0	0	0	0.000108964	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Anaerospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marivita	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	9.08E-06	9.08E-06	9.08E-06	9.08E-06	0	0	0	4.54E-05	0	0	0	0	1.82E-05	0	0	0	4.54E-06	2.27E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	0.000113504	8.63E-05	6.36E-05	4.54E-06	4.09E-05	9.08E-06	9.08E-06	0.000140745	3.63E-05	2.27E-05	0	4.54E-06	2.27E-05	2.72E-05	4.54E-06	1.36E-05	9.08E-06	1.36E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	9.99E-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;Other;Other	0	0	4.54E-06	0	1.36E-05	0	0	1.82E-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__	4.99E-05	4.99E-05	0	9.08E-06	2.27E-05	0	4.54E-06	0.00031327	2.27E-05	0	0	0	0.000281489	5.45E-05	3.63E-05	2.27E-05	0.000681023	7.72E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;Other	0.000272409	0.000472176	6.36E-05	5.45E-05	0.000249708	0.000122584	5.90E-05	2.72E-05	4.54E-06	4.54E-06	0.000118044	0	0	8.17E-05	0	2.27E-05	1.36E-05	2.72E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__	0.006583219	0.015191345	0.005402779	0.007014533	0.006991832	0.006274488	0.007563891	0.001929564	0.002124791	0.005457261	0.016675974	0.002124791	0.000317811	0.003327931	0.00118952	0.002270075	0.003359712	0.012993912
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidiphilium	3.18E-05	1.36E-05	2.27E-05	4.09E-05	0	9.08E-06	2.72E-05	0.000195226	0.000231548	1.82E-05	0.000108964	0	9.08E-06	0	0	0	0.000118044	1.36E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidisoma	4.54E-06	5.45E-05	0	0	2.72E-05	0.000136205	0	0	2.72E-05	0.000267869	0.00029511	0	0	0	0	0	0	8.17E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidisphaera	0	0	9.08E-06	0	0	0	0	0	4.54E-06	5.90E-05	0	3.63E-05	0	2.27E-05	9.08E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidocella	0.000172526	0.00061292	0.000444935	0.000490336	0.000104423	0.000812687	8.17E-05	0.000240628	0.001902323	0	0.000122584	0	0	0	0	0	0	0.000426774
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Rhodopila	0	0	0	4.54E-06	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseococcus	0	0	0	0	1.82E-05	0	0	0	0	0	0	0	0	0	4.54E-06	0	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;Other	1.36E-05	9.08E-06	1.36E-05	0	0	0	0	5.45E-05	0	0	2.72E-05	4.54E-06	0	0	0	0	9.08E-06	4.54E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	0.01655793	0.017216252	0.019177597	0.025642772	0.016812179	0.030863945	0.019250239	0.020857453	0.006269948	0.008058768	0.020684927	0.016939303	0.006705803	0.008889615	0.01263978	0.011164231	0.009602419	0.017434179
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Azospirillum	1.36E-05	0	9.08E-06	0	0	2.72E-05	1.36E-05	3.63E-05	0	0	0	4.54E-06	2.27E-05	9.08E-06	9.08E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Inquilinus	0	0.000140745	2.27E-05	0	4.54E-05	0	0	0.000118044	0	0	0	0	0	0	1.36E-05	4.99E-05	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Magnetospirillum	1.36E-05	4.54E-05	1.36E-05	0	1.36E-05	4.54E-06	2.27E-05	0	0	0	0	0	0	0	3.18E-05	0	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Phaeospirillum	2.72E-05	0	3.18E-05	0	4.54E-06	0	0	1.36E-05	0	0	0	0	8.63E-05	0	1.36E-05	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella	3.63E-05	1.82E-05	0.000118044	4.54E-06	2.72E-05	0	2.72E-05	0.000163445	1.82E-05	9.08E-06	9.08E-06	0	7.26E-05	1.82E-05	9.08E-06	1.36E-05	0.00059476	4.54E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Telmatospirillum	0.013688555	0.000127124	0.000172526	0.000190686	0.000326891	0.000649242	0.000522117	0	0.000136205	0	0.000376833	0.000118044	0	0	9.08E-06	0.000236088	0	0.000140745
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__	0.00029057	0.000476716	0.001634454	0.000935271	0.001629914	0.000721884	0.001534571	0.000867169	0.002342718	5.90E-05	0.000617461	0.000463095	0.003341551	4.09E-05	6.36E-05	7.26E-05	0.000449475	0.000454015
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Ehrlichia	0	0.000267869	0	0	7.72E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.27E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Holosporaceae;g__	0	0	0	0	0	0	0	4.54E-06	0	0	4.09E-05	0	0	1.82E-05	4.54E-06	1.36E-05	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;Other	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__	4.54E-05	0.000108964	0.000390453	6.81E-05	0.000108964	7.72E-05	0.000231548	0.000172526	2.27E-05	1.82E-05	1.82E-05	4.54E-05	0.000108964	2.27E-05	3.18E-05	7.26E-05	7.26E-05	0.000136205
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia	0	9.08E-06	6.36E-05	2.72E-05	3.63E-05	4.99E-05	4.99E-05	1.82E-05	0	4.54E-06	6.36E-05	0	1.36E-05	0.000118044	4.54E-06	6.36E-05	2.72E-05	2.72E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Wolbachia	2.27E-05	0	4.54E-05	0	4.54E-06	0.000122584	0	1.36E-05	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;Other	0	4.54E-06	0	4.54E-06	9.08E-06	0.003264368	4.54E-05	5.90E-05	0	0.004045274	0.002460762	4.99E-05	0	0	0.000254248	0	0.000127124	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__	0.000113504	4.54E-06	0	0	0	0.000158905	0	0	0	0	0.000503957	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Acanthamoeba	4.54E-05	3.18E-05	2.72E-05	4.09E-05	4.99E-05	0.000213387	3.18E-05	0.000127124	1.36E-05	7.26E-05	7.72E-05	9.08E-05	7.26E-05	0.000222467	4.99E-05	4.54E-06	0.000167986	1.82E-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Azolla	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Pythium	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	4.54E-05	4.54E-06	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Saprolegnia	0	0	0	4.54E-06	4.54E-05	0	4.54E-06	0	4.54E-06	0	0	0	0	0	0	0	0	2.72E-05
